location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_death,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_recovered_age_0,new_recovered_age_1,new_recovered_age_2,new_recovered_age_3,new_recovered_age_4,new_recovered_age_5,new_recovered_age_6,new_recovered_age_7,new_recovered_age_8,new_recovered_age_9,cumulative_recovered_age_0,cumulative_recovered_age_1,cumulative_recovered_age_2,cumulative_recovered_age_3,cumulative_recovered_age_4,cumulative_recovered_age_5,cumulative_recovered_age_6,cumulative_recovered_age_7,cumulative_recovered_age_8,cumulative_recovered_age_9,new_tested_age_0,new_tested_age_1,new_tested_age_2,new_tested_age_3,new_tested_age_4,new_tested_age_5,new_tested_age_6,new_tested_age_7,new_tested_age_8,new_tested_age_9,cumulative_tested_age_0,cumulative_tested_age_1,cumulative_tested_age_2,cumulative_tested_age_3,cumulative_tested_age_4,cumulative_tested_age_5,cumulative_tested_age_6,cumulative_tested_age_7,cumulative_tested_age_8,cumulative_tested_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,new_intensive_care_patients_age_0,new_intensive_care_patients_age_1,new_intensive_care_patients_age_2,new_intensive_care_patients_age_3,new_intensive_care_patients_age_4,new_intensive_care_patients_age_5,new_intensive_care_patients_age_6,new_intensive_care_patients_age_7,new_intensive_care_patients_age_8,new_intensive_care_patients_age_9,cumulative_intensive_care_patients_age_0,cumulative_intensive_care_patients_age_1,cumulative_intensive_care_patients_age_2,cumulative_intensive_care_patients_age_3,cumulative_intensive_care_patients_age_4,cumulative_intensive_care_patients_age_5,cumulative_intensive_care_patients_age_6,cumulative_intensive_care_patients_age_7,cumulative_intensive_care_patients_age_8,cumulative_intensive_care_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,new_deceased_male,new_deceased_female,cumulative_deceased_male,cumulative_deceased_female,new_recovered_male,new_recovered_female,cumulative_recovered_male,cumulative_recovered_female,new_tested_male,new_tested_female,cumulative_tested_male,cumulative_tested_female,new_hospitalized_patients_male,new_hospitalized_patients_female,cumulative_hospitalized_patients_male,cumulative_hospitalized_patients_female,new_intensive_care_patients_male,new_intensive_care_patients_female,cumulative_intensive_care_patients_male,cumulative_intensive_care_patients_female,population,population_male,population_female,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
BR_SP,2021/4/21,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,17123,977,0,21585,2786483,90627,0,11836051,1103,158838,479,51165,243789,6782494,36933,3549422,280722,10331916,196,440,1038,1283,1167,890,642,216,70,16,80039,168301,547289,721522,631033,449581,260848,111889,37892,9939,1,1,5,30,71,111,200,123,43,11,41,49,555,2071,4397,7831,12309,11960,6733,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,1759,4418,5087,4008,2756,1768,582,212,48,416713,732640,2401131,2847247,2379179,1607307,906884,372493,131160,41277,4,3,36,123,209,260,279,127,48,14,1211,801,4873,16013,25909,33024,35743,26233,12202,2828,3,1,17,35,86,120,122,73,18,4,333,214,1324,4502,7762,10642,12332,9350,3982,724,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2820,3138,1390590,1615112,313,283,26252,21450,0,0,0,0,10611,10974,5260068,6518162,641,462,87739,71099,277,202,29079,22086,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-47,2,-36,-51,-55,22,1,2,2,0,0,2,0,1,1,1,2,3,2,4,4,43.52,21.111111,14.809524,26.857143,0,13.5,62.316901
BR_SP,2021/4/22,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,7267,183,0,42629,2793750,90810,0,11878680,2086,160924,499,51664,144317,6926811,148401,3697823,292718,10624634,374,868,2067,2444,2315,1730,1050,369,140,24,80413,169169,549356,723966,633348,451311,261898,112258,38032,9963,0,1,6,28,78,101,178,121,39,15,41,50,561,2099,4475,7932,12487,12081,6772,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939,3290,9196,9760,7983,5620,3324,1049,375,93,418652,735930,2410327,2857007,2387162,1612927,910208,373542,131535,41370,11,12,77,249,385,490,487,267,80,28,1222,813,4950,16262,26294,33514,36230,26500,12282,2856,3,4,11,50,73,122,146,65,23,2,336,218,1335,4552,7835,10764,12478,9415,4005,726,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,5373,6006,1395963,1621118,313,254,26565,21704,0,0,0,0,20000,22593,5280068,6540755,1187,899,88926,71998,274,225,29353,22311,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-36,19,-33,-26,-11,11,1,2,2,0,0,2,0,1,1,1,2,3,2,4,4,43.52,21.694444,16.541667,26.520833,0,14.006944,62.351083
BR_SP,2021/4/23,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,17812,863,0,37035,2811562,91673,0,11915715,1769,162693,505,52169,215727,7142538,170735,3868558,386462,11011096,411,807,1798,2130,1963,1440,951,316,97,18,80824,169976,551154,726096,635311,452751,262849,112574,38129,9981,0,0,5,39,83,107,166,110,47,11,41,50,566,2138,4558,8039,12653,12191,6819,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782,2907,7754,8241,7089,4913,2979,958,330,82,420434,738837,2418081,2865248,2394251,1617840,913187,374500,131865,41452,5,13,78,222,333,384,436,203,74,21,1227,826,5028,16484,26627,33898,36666,26703,12356,2877,3,3,14,44,84,133,148,57,11,8,339,221,1349,4596,7919,10897,12626,9472,4016,734,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4608,5323,1400571,1626441,310,258,26875,21962,0,0,0,0,17249,19769,5297317,6560524,983,786,89909,72784,303,202,29656,22513,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-36,20,-31,-25,-9,11,1,2,2,0,0,2,0,1,1,1,2,3,2,4,4,43.52,21.284722,14.923611,27.569444,0,12.5625,58.020811
BR_SP,2021/4/24,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,16271,875,0,21355,2827833,92548,0,11937070,1114,163807,503,52672,55679,7198217,58070,3926628,113749,11124845,243,429,1100,1402,1311,959,634,229,78,22,81067,170405,552254,727498,636622,453710,263483,112803,38207,10003,1,0,7,30,60,129,164,114,49,18,42,50,573,2168,4618,8168,12817,12305,6868,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,1575,4128,4926,4058,2978,1726,632,224,56,421486,740412,2422209,2870174,2398309,1620818,914913,375132,132089,41508,5,5,40,110,178,292,275,140,55,14,1232,831,5068,16594,26805,34190,36941,26843,12411,2891,3,3,15,56,65,126,137,69,29,0,342,224,1364,4652,7984,11023,12763,9541,4045,734,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,3083,3324,1403654,1629765,330,242,27205,22204,0,0,0,0,9796,11559,5307113,6572083,622,492,90531,73276,291,212,29947,22725,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-32,21,-29,-20,3,9,1,2,2,0,0,2,0,1,1,1,2,3,2,4,4,43.52,22.631944,15.215278,28.590278,0,13.013889,55.331462
BR_SP,2021/4/25,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,6488,145,0,14506,2834321,92693,0,11951576,1039,164846,467,53139,6654,7204871,6030,3932658,12684,11137529,153,307,784,1072,932,743,443,131,47,14,81220,170712,553038,728570,637554,454453,263926,112934,38254,10017,0,0,5,37,79,119,164,134,42,12,42,50,578,2205,4697,8287,12981,12439,6910,1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,1032,2827,3438,2748,1977,1203,371,149,43,422204,741444,2425036,2873612,2401057,1622795,916116,375503,132238,41551,1,2,31,119,194,239,278,110,52,13,1233,833,5099,16713,26999,34429,37219,26953,12463,2904,2,2,10,36,71,125,136,51,27,7,344,226,1374,4688,8055,11148,12899,9592,4072,741,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2278,2348,1405932,1632113,337,255,27542,22459,0,0,0,0,6710,7796,5313823,6579879,565,473,91096,73749,271,196,30218,22921,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-37,12,-22,-26,5,8,1,2,2,0,0,2,0,1,1,1,2,3,2,4,4,43.52,23.531746,15.896825,30,0,13.65873,54.45008
BR_SP,2021/4/26,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,3912,105,0,52040,2838233,92798,0,12003616,2229,167075,495,53634,97248,7302119,130651,4063309,227899,11365428,566,999,2577,3192,2763,2219,1253,398,123,20,81786,171711,555615,731762,640317,456672,265179,113332,38377,10037,0,1,12,41,67,123,191,111,47,14,42,51,590,2246,4764,8410,13172,12550,6957,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2564,3936,11049,11944,9889,7077,3859,1223,400,99,424768,745380,2436085,2885556,2410946,1629872,919975,376726,132638,41650,20,16,75,256,402,518,554,270,91,27,1253,849,5174,16969,27401,34947,37773,27223,12554,2931,1,8,9,50,72,117,156,53,25,4,345,234,1383,4738,8127,11265,13055,9645,4097,745,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,6797,7313,1412729,1639426,345,262,27887,22721,0,0,0,0,24538,27502,5338361,6607381,1268,961,92364,74710,288,207,30506,23128,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-36,10,-40,-26,-7,11,1,2,2,0,0,2,0,1,1,1,2,3,2,4,4,43.52,25.007937,20.198413,30.063492,0,15.15873,54.917283
BR_SP,2021/4/27,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,17992,1044,0,42018,2856225,93842,0,12045634,1841,168916,556,54190,74891,7377010,111827,4175136,186718,11552146,419,885,2050,2501,2178,1738,980,313,125,25,82205,172596,557665,734263,642495,458410,266159,113645,38502,10062,0,1,11,24,58,110,178,112,45,9,42,52,601,2270,4822,8520,13350,12662,7002,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2037,3678,8915,9486,7866,5629,3006,951,370,80,426805,749058,2445000,2895042,2418812,1635501,922981,377677,133008,41730,15,10,68,195,338,465,465,184,79,22,1268,859,5242,17164,27739,35412,38238,27407,12633,2953,1,1,8,54,91,141,167,61,29,3,346,235,1391,4792,8218,11406,13222,9706,4126,748,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,5295,5915,1418024,1645341,299,249,28186,22970,0,0,0,0,19581,22408,5357942,6629789,1071,770,93435,75480,328,228,30834,23356,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-35,11,-43,-26,-10,11,1,2,2,0,0,2,0,1,1,1,2,3,2,4,4,43.52,24.340278,18.388889,29.256944,0,15.0625,56.961749
BR_SP,2021/4/28,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,17013,814,0,40837,2873238,94656,0,12086471,1801,170717,514,54704,114814,7491824,118844,4293980,233658,11785804,413,911,2044,2413,2118,1559,918,274,111,26,82618,173507,559709,736676,644613,459969,267077,113919,38613,10088,1,1,6,36,62,123,178,96,41,16,43,53,607,2306,4884,8643,13528,12758,7043,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196,3244,8661,9283,7739,5470,2909,906,357,72,429001,752302,2453661,2904325,2426551,1640971,925890,378583,133365,41802,12,11,75,211,309,443,447,171,100,22,1280,870,5317,17375,28048,35855,38685,27578,12733,2975,1,1,15,50,93,126,149,58,14,7,347,236,1406,4842,8311,11532,13371,9764,4140,755,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,5142,5644,1423166,1650985,314,246,28500,23216,0,0,0,0,19247,21569,5377189,6651358,1031,770,94466,76250,295,218,31129,23574,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-32,12,-33,-24,-9,10,1,2,2,0,0,2,0,1,1,1,2,3,2,4,4,43.52,22.81746,15.769841,28.912698,0,13.126984,55.330911
BR_SP,2021/4/29,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,14920,876,0,39650,2888158,95532,0,12126121,1655,172372,501,55205,198804,7690628,88898,4382878,287702,12073506,413,871,1943,2336,2073,1497,863,270,104,24,83031,174378,561652,739012,646686,461466,267940,114189,38717,10112,1,2,3,30,53,113,170,95,27,11,44,55,610,2336,4937,8756,13698,12853,7070,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124,3474,8396,8872,7495,5208,2735,924,348,74,431125,755776,2462057,2913197,2434046,1646179,928625,379507,133713,41876,15,12,61,189,324,396,409,153,76,20,1295,882,5378,17564,28372,36251,39094,27731,12809,2995,3,2,7,54,79,116,155,56,24,5,350,238,1413,4896,8390,11648,13526,9820,4164,760,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4865,5529,1428031,1656514,287,218,28787,23434,0,0,0,0,17873,21777,5395062,6673135,963,692,95429,76942,296,205,31425,23779,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-30,20,-27,-22,-9,10,1,2,2,0,0,2,0,1,1,1,2,3,2,4,4,43.52,20.944444,14.595238,26.277778,0,11.031746,53.911337
BR_SP,2021/4/30,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,15551,659,0,36766,2903709,96191,0,12162887,1719,174091,486,55691,95391,7786019,69194,4452072,164585,12238091,475,867,1805,2160,2012,1468,853,268,100,22,83506,175245,563457,741172,648698,462934,268793,114457,38817,10134,0,0,8,29,71,96,165,112,47,5,44,55,618,2365,5008,8852,13863,12965,7117,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,3086,7714,8267,6856,4906,2625,866,346,80,433145,758862,2469771,2921464,2440902,1651085,931250,380373,134059,41956,9,9,53,201,322,424,419,182,81,19,1304,891,5431,17765,28694,36675,39513,27913,12890,3014,7,1,15,47,86,127,125,55,21,2,357,239,1428,4943,8476,11775,13651,9875,4185,762,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,4763,5267,1432794,1661781,309,224,29096,23658,0,0,0,0,16961,19805,5412023,6692940,983,736,96412,77678,278,208,31703,23987,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-27,29,-28,-21,-5,9,1,2,2,0,0,2,0,1,1,1,2,3,2,4,4,43.52,21.763889,15.638889,27.104167,0,13.180556,58.617504
BR_SP,2021/5/1,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,14335,750,0,18243,2918044,96941,0,12181130,1025,175116,469,56160,20856,7806875,29481,4481553,50337,12288428,211,340,893,1135,1127,867,501,133,59,12,83717,175585,564350,742307,649825,463801,269294,114590,38876,10146,0,1,11,24,49,103,157,91,31,15,44,56,629,2389,5057,8955,14020,13056,7148,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,1372,3500,4150,3512,2587,1401,448,192,40,434186,760234,2473271,2925614,2444414,1653672,932651,380821,134251,41996,6,5,34,114,192,255,257,90,54,18,1310,896,5465,17879,28886,36930,39770,28003,12944,3032,2,0,16,35,79,123,135,48,25,6,359,239,1444,4978,8555,11898,13786,9923,4210,768,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2498,2780,1435292,1664561,289,193,29385,23851,0,0,0,0,8379,9864,5420402,6702804,595,430,97007,78108,271,198,31974,24185,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-31,19,-23,-25,-18,10,1,2,2,0,0,2,0,1,1,1,2,3,2,4,4,43.52,22.423611,17.729167,27.354167,0,13.694444,58.279067
BR_SP,2021/5/2,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,5323,117,0,13964,2923367,97058,0,12195094,1098,176214,457,56617,130880,7937755,1463,4483016,132343,12420771,181,247,764,1059,933,689,424,107,47,13,83898,175832,565114,743366,650758,464490,269718,114697,38923,10159,0,2,7,29,48,112,132,99,44,15,44,58,636,2418,5105,9067,14152,13155,7192,1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,967,2743,3227,2690,1894,1083,344,148,40,435014,761201,2476014,2928841,2447104,1655566,933734,381165,134399,42036,10,4,47,136,200,274,256,107,47,17,1320,900,5512,18015,29086,37204,40026,28110,12991,3049,0,5,17,52,86,107,123,37,22,8,359,244,1461,5030,8641,12005,13909,9960,4232,776,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2181,2283,1437473,1666844,259,229,29644,24080,0,0,0,0,6488,7476,5426890,6710280,650,448,97657,78556,289,168,32263,24353,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-28,23,-14,-22,6,7,1,2,2,0,0,2,0,1,1,1,2,3,2,4,4,43.52,22.326389,15.576389,28.090278,0,12.451389,54.166843
BR_SP,2021/5/3,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,3149,114,0,49358,2926516,97172,0,12244452,2079,178293,525,57142,65703,8003458,104297,4587313,170000,12590771,524,1102,2696,3153,2944,2132,1170,336,130,28,84422,176934,567810,746519,653702,466622,270888,115033,39053,10187,0,1,5,28,60,105,142,87,53,16,44,59,641,2446,5165,9172,14294,13242,7245,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2503,3849,10473,11531,9701,6469,3315,1036,402,79,437517,765050,2486487,2940372,2456805,1662035,937049,382201,134801,42115,11,7,79,252,409,521,488,176,106,30,1331,907,5591,18267,29495,37725,40514,28286,13097,3079,2,1,12,63,91,138,140,48,24,6,361,245,1473,5093,8732,12143,14049,10008,4256,782,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,6836,7379,1444309,1674223,278,219,29922,24299,0,0,0,0,23338,26020,5450228,6736300,1177,902,98834,79458,325,200,32588,24553,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-29,20,-35,-22,-6,10,1,2,2,0,0,2,0,1,1,1,2,3,2,4,4,43.52,22.409722,14.784722,28.583333,0,10.708333,49.231648
BR_SP,2021/5/4,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,15464,849,0,41122,2941980,98021,0,12285574,1834,180127,529,57671,187225,8190683,98381,4685694,285606,12876377,451,917,2196,2590,2351,1754,981,298,95,18,84873,177851,570006,749109,656053,468376,271869,115331,39148,10205,0,1,7,33,56,124,150,90,43,14,44,60,648,2479,5221,9296,14444,13332,7288,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2208,3399,9036,9334,7638,5262,2905,954,321,65,439725,768449,2495523,2949706,2464443,1667297,939954,383155,135122,42180,17,13,69,237,353,433,432,167,94,19,1348,920,5660,18504,29848,38158,40946,28453,13191,3098,2,2,16,79,91,123,140,43,26,7,363,247,1489,5172,8823,12266,14189,10051,4282,789,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,5532,6119,1449841,1680342,287,231,30209,24530,0,0,0,0,18804,22318,5469032,6758618,1017,817,99851,80275,299,230,32887,24783,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-29,19,-36,-22,-8,9,1,2,2,0,0,2,0,1,1,1,2,3,2,4,4,43.52,23.590278,15.854167,30.097222,0,12.506944,50.480607
BR_SP,2021/5/5,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,14230,689,0,43501,2956210,98710,0,12329075,1833,181960,506,58177,256060,8446743,87266,4772960,343326,13219703,457,992,2404,2675,2489,1774,1001,286,102,18,85330,178843,572410,751784,658542,470150,272870,115617,39250,10223,0,0,7,19,70,114,181,99,40,14,44,60,655,2498,5291,9410,14625,13431,7328,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2364,3717,9519,9949,8290,5475,2882,871,366,68,442089,772166,2505042,2959655,2472733,1672772,942836,384026,135488,42248,11,9,65,216,378,465,436,149,85,19,1359,929,5725,18720,30226,38623,41382,28602,13276,3117,3,2,18,64,102,132,121,39,24,1,366,249,1507,5236,8925,12398,14310,10090,4306,790,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,5749,6449,1455590,1686791,311,233,30520,24763,0,0,0,0,19321,24180,5488353,6782798,1024,809,100875,81084,297,209,33184,24992,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-26,19,-28,-21,-8,9,1,2,2,0,0,2,0,1,1,1,2,3,2,4,4,43.52,24.215278,16.590278,30.326389,0,11.847222,46.687509
BR_SP,2021/5/6,ChIJrVgvRn1ZzpQRF3x74eJBUh4,Q175,iso/BR-SP,BR,Brazil,SP,Sao Paulo,BR,BRA,1,13470,696,0,44197,2969680,99406,0,12373272,1751,183711,476,58653,423077,8869820,55680,4828640,478757,13698460,490,978,2318,2719,2417,1645,981,277,91,24,85820,179821,574728,754503,660959,471795,273851,115894,39341,10247,1,0,6,26,59,121,178,82,46,11,45,60,661,2524,5350,9531,14803,13513,7374,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2476,3753,9743,9955,8179,5640,3042,973,338,98,444565,775919,2514785,2969610,2480912,1678412,945878,384999,135826,42346,13,5,58,226,343,419,428,147,91,21,1372,934,5783,18946,30569,39042,41810,28749,13367,3138,6,0,16,53,88,103,134,46,27,3,372,249,1523,5289,9013,12501,14444,10136,4333,793,0-9,10月19日,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,5655,6285,1461245,1693076,305,225,30825,24988,0,0,0,0,19647,24550,5508000,6807348,962,789,101837,81873,281,195,33465,25187,41262199,20077873,21184326,0.786,5536005,6628821,7427477,6740568,5733797,4424095,2646095,1416894,708447,298204,-21.829722,-49.2075,514,248209,-23,31,-18,-17,-7,8,1,2,2,0,0,2,0,1,1,1,2,3,2,4,4,43.52,24.902778,17.826389,31.256944,0,11.3125,43.446246
