id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta
7465,26.0,1.925971574258777,1.0713989904264145,-6.296063661002109,0.0016059805271261274,1.0998162122937059,0.1409642597427706,4.0
7466,26.0,1.886864801894647,1.9827641323946703,-8.189356453343917,0.0018339626005884086,1.4085945010229244,0.13714545401405592,4.0
7467,27.0,2.201308954752046,-5.227921638511324,-4.083570206961519,0.0043751459711565575,1.1505987917033162,0.224241011213149,6.0
7468,42.0,2.674035334167736,-4.812822519523269,1.568607969497664,0.001601595895635554,1.2368865543914616,0.34510963892217345,2.0
7469,28.0,1.9678832052221358,-2.780298244218398,-2.415270421730776,0.003322400157406029,1.4464938492394248,0.1744003633968129,4.0
7470,61.0,2.6241349174025026,-1.6698257129094325,-2.5821924677912578,0.005725765441725397,1.3686235958710304,0.31897425804523966,2.0
7471,27.0,2.0668709293542142,-3.5447291566785006,0.16636638418370997,0.006372489455021025,1.39052783565406,0.21945899830682628,7.0
7472,34.0,1.911354825423615,-1.202186896326536,-2.8190113036224296,0.0028306801006941582,1.0355746685330234,0.15580111199115135,4.0
7473,59.0,2.2314965894733314,0.43896442487123455,-0.8624003122539698,0.0028107755045351664,1.098281924765549,0.26641153275846013,0.0
7474,55.0,2.7601291009666094,-8.220222030508227,-0.5913691558518226,0.0035822891260185157,1.187438318609069,0.3521723328053359,2.0
7475,54.0,2.193385549637021,-3.361023609976984,-8.91381721973301,0.004891172508081679,1.0718095871649087,0.21033823323159145,2.0
7476,35.0,2.4312220055246865,-8.994151237530893,-7.630354113235213,0.006208429976971836,1.3780979482864306,0.3013666870399685,5.0
7477,36.0,2.289715071593374,-0.12478868432066381,-4.825124896616669,0.006598335954584696,1.2136506717865936,0.28728868195621,5.0
7478,60.0,2.499448360039479,0.2012311029057981,-0.7723583534689196,0.00504967923768382,1.3685096241033625,0.32168901594035426,2.0
7479,36.0,2.5565754247761747,0.9998207646521742,-8.808369927154862,0.002655258762146766,1.0452785475071809,0.32257359287749066,3.0
7480,28.0,2.09279028984683,-4.56193323720044,0.14538506469912948,0.0029879626048823008,1.3425321332838733,0.22286823096464264,5.0
7481,54.0,1.9816114529968765,-6.767178915807877,-0.9952900578324504,0.004458999801376314,1.107243592784445,0.17296718331125552,1.0
7482,59.0,2.3095208536478142,0.9900511777071307,-0.846647060003325,0.0037552106439991376,1.2046641769454385,0.24012980544039664,1.0
7483,47.0,2.487600570495495,-4.282911613961291,-2.3809932248318004,0.003513395619375426,1.2700226879726544,0.3146618624790906,2.0
7484,62.0,2.4518864740678987,-1.0413166397621865,1.3690719221196093,0.006907209641847407,1.4031855953002577,0.2972819140405603,2.0
7485,29.0,2.4813878345248055,-8.184084840341116,-4.045411349809964,0.004276759474835412,1.2662101700259543,0.3315907956960122,5.0
7486,45.0,1.751888308934384,1.4560204414523477,-4.398034957456545,0.004994542456554004,1.0302009470863494,0.11050456418836328,2.0
7487,55.0,1.9588402568129835,-0.26364847726746277,-3.8381060493697383,0.0049782967952406495,1.4614973676696221,0.17364766612723906,1.0
7488,40.0,2.824558806336014,-3.5388722954641327,1.076522388277966,0.0030228132923730885,1.4178954994759183,0.3515313308115886,3.0
7489,27.0,2.3995781813907016,1.2185585871085816,-0.05688520391189433,0.0013944946913464745,1.301354604656304,0.28526063864994905,4.0
7490,53.0,2.0839390825317157,0.9193055789057082,1.0394068377816161,0.004543639221099475,1.4234283941334458,0.19797644531964464,2.0
7491,24.0,1.975121018140719,0.9632560641083014,-2.131005216034371,0.0020078740726271914,1.178904508917535,0.13793756106198668,5.0
7492,31.0,2.4540293451594293,-7.962079661271874,-5.40220601084895,0.005133865040602864,1.320802952590239,0.315148926487404,5.0
7493,28.0,2.0759719213088803,-5.227618599760664,1.398219909111476,0.00497370602666609,1.418230802241108,0.20482617522759586,5.0
7494,29.0,2.0912024746689903,-4.943185666987951,1.9613399861937415,0.0021540254501932364,1.4019516868243385,0.22124391591797496,4.0
7495,61.0,2.502238331423989,-5.362319926882962,-2.307414542593651,0.008701715209022824,1.3158436255162775,0.316309739933956,2.0
7496,34.0,2.827536425929427,-1.5563900610426966,-4.203291869890137,0.003720768550671464,1.4683836792130622,0.38727752775372404,5.0
7497,43.0,2.731247439315863,0.8287441885174525,-2.0113278113481536,0.0018898360244864018,1.3938585832986143,0.37476109704152266,2.0
7498,27.0,1.9080272778110259,-6.785493361496917,-3.1773685019692333,0.006669457426791011,1.1949611263159847,0.14173665862294607,6.0
7499,54.0,2.312663049012842,-7.556280342605148,-5.465427203210458,0.004093364957446791,1.328542863430066,0.23170389889940585,2.0
7500,31.0,2.341441075060933,-8.137563886605102,-6.278296947920703,0.004894870221632394,1.3666502837919086,0.2709128015537528,5.0
7501,60.0,2.372394021228667,2.083440264015534,0.6632189993972779,0.006088330301436213,1.3567562021398405,0.2806084422721372,2.0
7502,31.0,2.0194467739644884,0.13955165577656511,0.7706870437064408,0.009079795915208456,1.284978130103459,0.19878286871867848,6.0
