id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta
7400,31.0,2.743143500403736,0.18670539968423427,-7.016211372595904,0.0018868311196275998,1.029684246739529,0.3701886533918456,4.0
7401,36.0,1.8560300033970798,-2.573764920829664,-5.3857637447198545,0.005780923731243856,1.340206816643354,0.13389392686112314,3.0
7402,24.0,1.9449641844231245,-0.814149499537911,-0.09734474125969661,0.009173532869589461,1.1469265912958442,0.21082084982214547,7.0
7403,26.0,1.8326276198865126,-2.1565369113753174,-4.400072356237569,0.0011435109446256825,1.1971012604379412,0.13828968289148247,2.0
7404,60.0,2.059012589979902,-2.2860079363171417,0.5340208130396678,0.0038001459804230674,1.4538851753989968,0.18412242890391678,1.0
7405,34.0,2.382446700724216,-7.31826437946101,0.7592321765441622,0.0023013185582628462,1.30999996877229,0.26660269788863605,4.0
7406,22.0,2.467818392744811,-4.714193349478781,-6.147117968306865,0.0023602910263297756,1.2469134179774612,0.3094739319680633,7.0
7407,31.0,2.9397838375014635,-8.208008236582902,-7.6242652034549785,0.0031060322837904194,1.141830374862552,0.3813923293906312,5.0
7408,42.0,2.4242384072408107,-6.370615029485475,1.6154531561045404,0.003496075633393229,1.0308110618644284,0.3005325960333239,3.0
7409,63.0,2.286410004882834,-3.9845916855542973,-8.249109142061918,0.0037891050148863605,1.052718895614461,0.2857756059154608,1.0
7410,53.0,2.576859196825668,-4.064242245195224,1.6893954404153408,0.00401921403787464,1.3461766817788496,0.33489257366686087,2.0
7411,19.0,1.908116272691606,-0.7665121407120981,-3.0243074427238934,0.0008007631451003722,1.2005159714739428,0.15937568349236797,2.0
7412,29.0,2.2681012047655496,-2.5899964974943877,0.120693723530924,0.002510098772815094,1.2722369467019274,0.27812872183402515,5.0
7413,24.0,2.191243386449549,-4.33672960046841,-3.26572368942781,0.002813381254151789,1.2234124147195997,0.19541613347810324,6.0
7414,54.0,2.344589223686661,-0.432638388281124,0.713872564615053,0.002789395295613175,1.4937392955843798,0.299473675872751,1.0
7415,33.0,1.9999586806569167,-6.4820947139973715,-3.2766166997781014,0.0015036873985328765,1.312607790114628,0.14445834349754938,3.0
7416,45.0,2.5989030223900613,0.8098164598153876,-2.5188016923271292,0.005226051508518525,1.2098974696559022,0.3364959889686033,3.0
7417,43.0,2.005435594020663,-4.749658523793687,-4.8545943550082065,0.0033954234517299914,1.396617109208968,0.14759829959801782,2.0
7418,26.0,1.7354522030734163,-5.338355936463192,-5.89893510106129,0.007765476458968124,1.126151402923951,0.11076657651178139,7.0
7419,41.0,2.5992396054941014,-0.9652495045531926,-8.323997639673362,0.002374741483053477,1.1566815089458862,0.35098870924599634,2.0
7420,62.0,2.6678365957093293,-6.470333787102738,-3.1195677528634387,0.004087295775361581,1.4896617647108357,0.3912331938042122,1.0
7421,50.0,2.0214981210827623,-3.7538267591672003,-7.076189138584198,0.004568582165156222,1.3956553188477547,0.1716337814924367,2.0
7422,53.0,2.4988271857239766,-4.436584978206685,-1.9243611630832704,0.0032572114518816617,1.3454149841188232,0.3079447658474014,2.0
7423,53.0,2.698638017207779,-4.013795303884062,-2.378373553533311,0.006410674189612603,1.330722823303771,0.333958017745947,3.0
7424,19.0,2.5369994729873198,-1.8904520845752113,-6.403838732158539,0.0026112254445079665,1.286985875378663,0.3489029005745674,5.0
7425,28.0,1.897294588138725,-9.0228179031736,-5.230399760325224,0.006487203981925711,1.0926660107892248,0.15290693179598952,6.0
7426,25.0,2.094099528544568,-1.4622915824790166,-8.752492517665116,0.0020524735190372368,1.3188774155640082,0.22323525372110575,3.0
