location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_recovered_age_0,new_recovered_age_1,new_recovered_age_2,new_recovered_age_3,new_recovered_age_4,new_recovered_age_5,new_recovered_age_6,new_recovered_age_7,new_recovered_age_8,new_recovered_age_9,cumulative_recovered_age_0,cumulative_recovered_age_1,cumulative_recovered_age_2,cumulative_recovered_age_3,cumulative_recovered_age_4,cumulative_recovered_age_5,cumulative_recovered_age_6,cumulative_recovered_age_7,cumulative_recovered_age_8,cumulative_recovered_age_9,new_tested_age_0,new_tested_age_1,new_tested_age_2,new_tested_age_3,new_tested_age_4,new_tested_age_5,new_tested_age_6,new_tested_age_7,new_tested_age_8,new_tested_age_9,cumulative_tested_age_0,cumulative_tested_age_1,cumulative_tested_age_2,cumulative_tested_age_3,cumulative_tested_age_4,cumulative_tested_age_5,cumulative_tested_age_6,cumulative_tested_age_7,cumulative_tested_age_8,cumulative_tested_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,new_intensive_care_patients_age_0,new_intensive_care_patients_age_1,new_intensive_care_patients_age_2,new_intensive_care_patients_age_3,new_intensive_care_patients_age_4,new_intensive_care_patients_age_5,new_intensive_care_patients_age_6,new_intensive_care_patients_age_7,new_intensive_care_patients_age_8,new_intensive_care_patients_age_9,cumulative_intensive_care_patients_age_0,cumulative_intensive_care_patients_age_1,cumulative_intensive_care_patients_age_2,cumulative_intensive_care_patients_age_3,cumulative_intensive_care_patients_age_4,cumulative_intensive_care_patients_age_5,cumulative_intensive_care_patients_age_6,cumulative_intensive_care_patients_age_7,cumulative_intensive_care_patients_age_8,cumulative_intensive_care_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,new_deceased_male,new_deceased_female,cumulative_deceased_male,cumulative_deceased_female,new_recovered_male,new_recovered_female,cumulative_recovered_male,cumulative_recovered_female,new_tested_male,new_tested_female,cumulative_tested_male,cumulative_tested_female,new_hospitalized_patients_male,new_hospitalized_patients_female,cumulative_hospitalized_patients_male,cumulative_hospitalized_patients_female,new_intensive_care_patients_male,new_intensive_care_patients_female,cumulative_intensive_care_patients_male,cumulative_intensive_care_patients_female,population,population_male,population_female,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
BR_RJ,2020-05-22,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,1500,245,0,4563,33589,3657,0,141104,466,22880,149,8226,,,0,0,,,47,54,253,554,549,418,251,107,50,24,759,833,7132,17511,16682,11286,6015,3122,1756,715,1,0,5,3,9,31,50,62,42,15,29,18,106,302,766,1325,2123,2200,1703,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,124,563,1086,1127,800,440,202,90,37,2723,2334,16711,36275,33621,21925,11317,5755,3262,1402,4,3,11,31,46,72,96,104,77,22,213,130,634,2018,3286,4141,4726,4089,2781,862,0,0,0,4,16,20,34,39,21,15,114,51,146,604,1012,1415,1627,1590,1245,422,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1124,1183,32485,38904,127,91,5216,3976,0,0,0,0,2103,2460,61287,79811,274,192,12981,9898,81,68,4750,3475,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-56,-8,-62,-51,-37,20,3,2,2,4,2,2,2,4,1,2,2,2,2,4,0,88.89,23.066667,19.177778,27.2,0.0,17.377778,71.072125
BR_RJ,2020-05-23,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,944,248,0,1335,34533,3905,0,142439,284,23164,157,8383,,,0,0,,,16,17,70,164,176,139,91,50,28,9,775,850,7202,17675,16858,11425,6106,3172,1784,724,0,0,3,8,13,37,49,54,52,12,29,18,109,310,779,1362,2172,2254,1755,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,33,143,304,303,236,136,78,52,21,2752,2367,16854,36579,33924,22161,11453,5833,3314,1423,1,2,8,20,30,45,59,59,43,17,214,132,642,2038,3316,4186,4785,4148,2824,879,0,1,2,10,15,16,41,41,23,8,114,52,148,614,1027,1431,1668,1631,1268,430,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,385,375,32870,39279,127,101,5343,4077,0,0,0,0,651,684,61938,80495,168,116,13149,10014,88,69,4838,3544,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-61,-10,-68,-48,-26,16,3,2,2,4,2,2,2,4,1,2,2,2,2,4,0,88.89,25.588889,20.777778,30.122222,0.0,18.388889,65.015891
BR_RJ,2020-05-24,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,3379,88,0,804,37912,3993,0,143243,268,23432,125,8508,,,0,0,,,6,4,41,97,86,61,51,28,24,2,781,854,7243,17772,16944,11486,6157,3200,1808,726,0,0,1,8,10,26,41,51,35,17,29,18,110,318,789,1388,2213,2305,1790,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,98,181,185,116,90,50,46,4,2771,2382,16952,36760,34109,22277,11543,5883,3360,1427,2,1,7,24,31,51,56,51,31,14,216,133,649,2062,3347,4237,4841,4199,2855,893,3,2,3,5,11,19,24,28,21,9,117,54,151,619,1038,1450,1692,1659,1289,439,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,210,190,33080,39469,116,73,5459,4150,0,0,0,0,385,419,62323,80914,149,119,13298,10133,69,56,4907,3600,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-74,-26,-84,-61,-29,17,3,2,2,4,2,2,2,4,1,2,2,2,2,4,0,88.89,21.322222,18.344444,25.9,0.0,18.188889,82.655726
BR_RJ,2020-05-25,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,1386,112,0,4688,39298,4105,0,147931,639,24071,155,8663,,,0,0,,,23,35,276,590,547,401,226,91,49,18,804,889,7519,18362,17491,11887,6383,3291,1857,744,1,0,0,6,17,25,34,72,42,13,30,18,110,324,806,1413,2247,2377,1832,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,95,646,1156,1102,802,462,173,125,48,2850,2477,17598,37916,35211,23079,12005,6056,3485,1475,7,3,19,50,90,96,137,126,78,33,223,136,668,2112,3437,4333,4978,4325,2933,926,2,1,3,8,14,29,35,31,19,13,119,55,154,627,1052,1479,1727,1690,1308,452,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1061,1195,34141,40664,112,98,5571,4248,0,0,0,0,2142,2546,64465,83460,356,283,13654,10416,76,79,4983,3679,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-56,-11,-65,-52,-36,18,3,2,2,4,2,2,2,4,1,2,2,2,2,4,0,88.89,20.7,17.477778,25.177778,2.2225,16.322222,76.100287
BR_RJ,2020-05-26,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,726,256,0,4445,40024,4361,0,152376,482,24553,145,8808,,,0,0,,,36,48,255,503,510,386,222,95,56,21,840,937,7774,18865,18001,12273,6605,3386,1913,765,0,1,2,5,13,23,34,48,28,11,30,19,112,329,819,1436,2281,2425,1860,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,96,583,1108,1029,785,413,186,112,45,2938,2573,18181,39024,36240,23864,12418,6242,3597,1520,0,8,14,37,59,85,89,96,67,27,223,144,682,2149,3496,4418,5067,4421,3000,953,,1,2,9,15,20,35,28,25,10,119,56,156,636,1067,1499,1762,1718,1333,462,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,988,1144,35129,41808,97,68,5668,4316,0,0,0,0,1966,2479,66431,85939,260,222,13914,10638,73,72,5056,3751,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-58,-15,-63,-53,-39,18,3,2,2,4,2,2,2,4,1,2,2,2,2,4,0,88.89,19.144444,13.944444,23.377778,0.0,11.355556,61.181734
BR_RJ,2020-05-27,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,2374,244,0,4815,42398,4605,0,157191,494,25047,122,8930,,,0,0,,,31,45,298,554,530,397,217,87,53,25,871,982,8072,19419,18531,12670,6822,3473,1966,790,0,0,2,8,11,27,48,57,45,16,30,19,114,337,830,1463,2329,2482,1905,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,106,656,1161,1188,865,451,170,91,42,3023,2679,18837,40185,37428,24729,12869,6412,3688,1562,3,4,8,29,62,96,94,94,84,20,226,148,690,2178,3558,4514,5161,4515,3084,973,1,1,1,4,6,28,32,22,18,9,120,57,157,640,1073,1527,1794,1740,1351,471,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1040,1197,36169,43005,122,92,5790,4408,0,0,0,0,2160,2655,68591,88594,279,215,14193,10853,62,60,5118,3811,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-56,-9,-64,-52,-38,18,3,2,2,4,2,2,2,4,1,2,2,2,2,4,0,88.89,18.966667,12.977778,22.922222,0.0,11.544444,62.18096
BR_RJ,2020-05-28,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,2488,251,0,4238,44886,4856,0,161429,351,25398,114,9044,,,0,0,,,32,43,223,427,441,309,181,75,36,10,903,1025,8295,19846,18972,12979,7003,3548,2002,800,0,0,0,8,6,30,52,46,37,14,30,19,114,345,836,1493,2381,2528,1942,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,119,568,1041,1061,720,397,151,73,24,3107,2798,19405,41226,38489,25449,13266,6563,3761,1586,5,2,7,28,31,57,87,63,45,26,231,150,697,2206,3589,4571,5248,4578,3129,999,0,0,0,9,15,20,22,28,13,7,120,57,157,649,1088,1547,1816,1768,1364,478,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,822,955,36991,43960,108,85,5898,4493,0,0,0,0,1883,2355,70474,90949,191,160,14384,11013,53,61,5171,3872,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-57,-9,-62,-52,-37,19,3,2,2,4,2,2,2,4,1,2,2,2,2,4,0,88.89,19.255556,16.1,22.355556,0.0,13.488889,69.484792
BR_RJ,2020-05-29,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,3067,223,0,4862,47953,5079,0,166291,357,25755,131,9175,,,0,0,,,36,50,242,515,502,381,209,107,32,16,939,1075,8537,20361,19474,13360,7212,3655,2034,816,1,0,2,6,15,20,56,58,41,12,31,19,116,351,851,1513,2437,2586,1983,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,144,689,1242,1135,815,450,194,69,34,3197,2942,20094,42468,39624,26264,13716,6757,3830,1620,2,5,6,30,29,55,84,77,49,20,233,155,703,2236,3618,4626,5332,4655,3178,1019,2,3,2,9,13,21,33,23,17,8,122,60,159,658,1101,1568,1849,1791,1381,486,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,963,1127,37954,45087,117,94,6015,4587,0,0,0,0,2172,2690,72646,93639,186,171,14570,11184,69,62,5240,3934,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-51,2,-60,-46,-33,18,3,2,2,4,2,2,2,4,1,2,2,2,2,4,0,88.89,18.855556,13.833333,24.022222,0.0,14.088889,74.127129
BR_RJ,2020-05-30,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,4467,198,0,1354,52420,5277,0,167645,153,25908,90,9265,,,0,0,,,10,19,81,146,133,92,69,32,16,8,949,1094,8618,20507,19607,13452,7281,3687,2050,824,0,0,2,2,5,23,40,49,33,13,31,19,118,353,856,1536,2477,2635,2016,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,45,199,344,306,184,144,59,30,15,3225,2987,20293,42812,39930,26448,13860,6816,3860,1635,0,1,7,10,25,25,28,29,18,10,233,156,710,2246,3643,4651,5360,4684,3196,1029,,0,2,7,13,13,21,15,11,8,122,60,161,665,1114,1581,1870,1806,1392,494,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,330,276,38284,45363,87,80,6102,4667,0,0,0,0,713,641,73359,94280,73,80,14643,11264,49,41,5289,3975,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-56,-2,-65,-44,-20,12,3,2,2,4,2,2,2,4,1,2,2,2,2,4,0,88.89,19.655556,13.944444,25.155556,0.0,15.211111,75.683882
BR_RJ,2020-05-31,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,968,67,0,724,53388,5344,0,168369,202,26110,103,9368,,,0,0,,,5,8,42,79,79,57,38,17,12,5,954,1102,8660,20586,19686,13509,7319,3704,2062,829,0,2,4,5,7,18,36,47,32,13,31,21,122,358,863,1554,2513,2682,2048,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,102,161,161,113,73,43,33,9,3237,3004,20395,42973,40091,26561,13933,6859,3893,1644,0,2,7,20,22,47,37,43,20,4,233,158,717,2266,3665,4698,5397,4727,3216,1033,,0,1,9,7,21,22,21,16,6,122,60,162,674,1121,1602,1892,1827,1408,500,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,184,158,38468,45521,94,70,6196,4737,0,0,0,0,336,388,73695,94668,123,79,14766,11343,58,45,5347,4020,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-65,-11,-69,-50,-15,12,3,2,2,4,2,2,2,4,1,2,2,2,2,4,0,88.89,20.711111,14.2,27.344444,0.0,13.766667,65.512526
BR_RJ,2020-06-01,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,1142,118,0,5624,54530,5462,0,173993,379,26489,131,9499,,,0,0,,,34,59,317,610,565,462,244,88,45,23,988,1161,8977,21196,20251,13971,7563,3792,2107,852,1,0,0,3,15,20,38,53,29,14,32,21,122,361,878,1574,2551,2735,2077,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,160,836,1362,1299,1021,514,190,107,39,3333,3164,21231,44335,41390,27582,14447,7049,4000,1683,5,0,8,31,41,74,70,72,59,19,238,158,725,2297,3706,4772,5467,4799,3275,1052,2,,0,8,6,32,25,30,20,8,124,60,162,682,1127,1634,1917,1857,1428,508,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1122,1325,39590,46846,88,85,6284,4822,0,0,0,0,2461,3163,76156,97831,202,177,14968,11520,70,61,5417,4081,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-52,-5,-61,-47,-32,15,3,2,2,4,2,1,2,4,1,2,2,2,2,4,0,87.04,21.0,13.755556,27.555556,0.0,13.3,62.208089
BR_RJ,2020-06-02,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,2202,224,0,5027,56732,5686,0,179020,378,26867,117,9616,,,0,0,,,43,59,311,531,538,402,194,117,40,17,1031,1220,9288,21727,20789,14373,7757,3909,2147,869,0,0,0,4,11,22,34,33,23,15,32,21,122,365,889,1596,2585,2768,2100,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,127,741,1276,1178,885,416,197,84,30,3426,3291,21972,45611,42568,28467,14863,7246,4084,1713,3,2,4,25,45,66,77,86,51,19,241,160,729,2322,3751,4838,5544,4885,3326,1071,1,1,1,6,18,20,25,17,25,3,125,61,163,688,1145,1654,1942,1874,1453,511,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1033,1219,40623,48065,73,69,6357,4891,0,0,0,0,2166,2861,78322,100692,204,174,15172,11694,71,46,5488,4127,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-53,-8,-59,-48,-35,17,3,2,2,4,2,1,2,4,1,2,2,2,2,4,0,87.04,19.866667,13.822222,25.922222,0.0,15.222222,74.834138
BR_RJ,2020-06-03,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,2508,324,0,5302,59240,6010,0,184322,372,27239,108,9724,,,0,0,,,32,51,284,643,588,379,256,124,30,7,1063,1271,9572,22370,21377,14752,8013,4033,2177,876,0,0,2,7,10,24,43,50,32,7,32,21,124,372,899,1620,2628,2818,2132,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,145,700,1344,1264,901,513,252,78,20,3511,3436,22672,46955,43832,29368,15376,7498,4162,1733,5,0,7,27,46,73,74,73,51,16,246,160,736,2349,3797,4911,5618,4958,3377,1087,4,,2,8,10,19,19,23,18,5,129,61,165,696,1155,1673,1961,1897,1471,516,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1217,1177,41840,49242,102,73,6459,4964,0,0,0,0,2495,2807,80817,103499,223,149,15395,11843,50,58,5538,4185,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-52,-3,-60,-47,-35,17,3,2,2,4,2,1,2,4,1,2,2,2,2,4,0,87.04,20.877778,16.744444,25.144444,0.0,17.288889,80.110692
BR_RJ,2020-06-04,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,1692,317,0,5048,60932,6327,0,189370,290,27529,99,9823,,,0,0,,,38,54,270,511,493,340,215,80,39,16,1101,1325,9842,22881,21870,15092,8228,4113,2216,892,0,0,0,7,7,29,35,43,35,14,32,21,124,379,906,1649,2663,2861,2167,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,135,720,1224,1202,852,477,188,109,31,3621,3571,23392,48179,45034,30220,15853,7686,4271,1764,1,1,5,26,31,53,79,46,40,8,247,161,741,2375,3828,4964,5697,5004,3417,1095,1,1,1,3,7,22,19,23,15,7,130,62,166,699,1162,1695,1980,1920,1486,523,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1061,995,42901,50237,90,80,6549,5044,0,0,0,0,2380,2668,83197,106167,161,129,15556,11972,49,50,5587,4235,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-53,-3,-59,-48,-34,18,3,2,2,4,2,1,2,4,1,2,2,2,2,4,0,87.04,21.222222,18.644444,24.455556,0.0,18.233333,83.175958
BR_RJ,2020-06-05,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,2134,146,0,5470,63066,6473,0,194840,250,27779,87,9910,,,0,0,,,35,59,253,492,501,379,199,73,36,5,1136,1384,10095,23373,22371,15471,8427,4186,2252,897,0,0,4,7,15,22,43,34,30,8,32,21,128,386,921,1671,2706,2895,2197,799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,162,810,1329,1295,865,536,203,115,35,3741,3733,24202,49508,46329,31085,16389,7889,4386,1799,4,2,11,15,37,48,49,45,26,13,251,163,752,2390,3865,5012,5746,5049,3443,1108,2,1,1,3,10,16,13,20,17,4,132,63,167,702,1172,1711,1993,1940,1503,527,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,957,1075,43858,51312,91,72,6640,5116,0,0,0,0,2448,3022,85645,109189,144,106,15700,12078,53,34,5640,4269,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-45,9,-58,-41,-30,18,3,2,2,4,2,1,2,4,1,2,2,2,2,4,0,88.89,21.788889,19.9,24.155556,0.0,17.955556,79.01769
BR_RJ,2020-06-06,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,1467,166,0,2520,64533,6639,0,197360,190,27969,99,10009,,,0,0,,,23,36,142,275,300,180,163,70,20,7,1159,1420,10237,23648,22671,15651,8590,4256,2272,904,0,0,2,3,14,23,34,41,35,10,32,21,130,389,935,1694,2740,2936,2232,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,90,355,574,561,365,323,128,47,16,3802,3823,24557,50082,46890,31450,16712,8017,4433,1815,1,1,5,11,28,40,35,31,30,8,252,164,757,2401,3893,5052,5781,5080,3473,1116,1,1,2,7,10,9,21,16,26,6,133,64,169,709,1182,1720,2014,1956,1529,533,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,594,622,44452,51934,77,85,6717,5201,0,0,0,0,1167,1353,86812,110542,104,86,15804,12164,51,48,5691,4317,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-50,5,-62,-38,-17,13,3,2,2,4,2,1,2,4,1,2,2,2,2,4,0,88.89,22.311111,18.855556,26.077778,0.0,17.744444,75.649642
BR_RJ,2020-06-07,ChIJw4riypQYmAAR0IMFwRrDSQM,Q41428,iso/BR-RJ,BR,Brazil,RJ,Rio de Janeiro,BR,BRA,1,3223,68,0,1307,67756,6707,0,198667,151,28120,107,10116,,,0,0,,,11,17,56,130,147,101,75,43,13,3,1170,1437,10293,23778,22818,15752,8665,4299,2285,907,0,0,0,5,6,16,32,27,28,18,32,21,130,394,941,1710,2772,2963,2260,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,54,152,300,284,195,156,84,36,11,3837,3877,24709,50382,47174,31645,16868,8101,4469,1826,1,1,6,14,8,24,37,30,22,8,253,165,763,2415,3901,5076,5818,5110,3495,1124,1,1,1,7,11,13,22,24,21,6,134,65,170,716,1193,1733,2036,1980,1550,539,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,287,309,44739,52243,66,66,6783,5267,0,0,0,0,616,691,87428,111233,82,69,15886,12233,55,52,5746,4369,15989929,7625679,8364250,0.79,2080606,2575309,2667137,2513196,2244818,1828255,1130086,633681,316840,57963,-22.362222,-42.720556,1109,43696,-62,-8,-71,-47,-14,13,3,2,2,4,2,1,2,4,1,2,2,2,2,4,0,88.89,22.433333,20.3,25.622222,0.0,18.511111,78.726545
