id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta,t_alpha_delta
9107,52.0,1.2693694367117045,-3.549831060172501,-4.915483381226942,0.0032451127252260056,1.2856050321921284,0.238608011959573,6.0,14.0
9108,52.0,1.2047867383176187,-5.263836891322432,-1.9306665897549722,0.0027009169824162406,1.3646196155922106,0.19790033044419802,7.0,18.0
9109,45.0,1.5496367065905297,0.002847843618674295,-9.064924709158094,0.002515777076437549,1.4191987497090452,0.3513354245848587,7.0,3.0
9110,58.0,1.5985156868787118,-2.193545701637838,-1.7154979335254466,0.0024327276685840856,1.4145812918041165,0.38468066044883964,6.0,31.0
9111,60.0,1.4978051064140032,1.9304558428794298,-1.3399424667376123,0.003305690329600761,1.2250718350153411,0.3503532143101047,7.0,9.0
9112,50.0,1.2609225257314043,2.157126136916576,1.2368819009100922,0.0024490481974658146,1.184576053616039,0.2185188349208205,6.0,22.0
9113,45.0,1.2714133625826882,-1.3446823834668982,-6.713835941472666,0.0031746466573263077,1.3148393759029402,0.22298654542549068,6.0,37.0
9114,53.0,1.4447126060771223,-1.5926270295820593,-3.529170686009467,0.005120967889501546,1.0400579021741136,0.35178150638875605,7.0,31.0
9115,51.0,1.2882624388079968,-5.400099973948156,-8.063916394389206,0.0042704672199211785,1.1267099296523904,0.261365190173124,6.0,15.0
9116,59.0,1.6163970504999132,-3.893311739963528,-5.485069528819215,0.002695972732247904,1.4874909714208162,0.3983091996135033,7.0,9.0
9117,52.0,1.429015803760303,-4.827416373159161,-4.851286274009064,0.0037924368393559274,1.2855817086579477,0.317787013623717,6.0,22.0
9118,57.0,1.4119260421244575,-8.080101512098919,-0.3660100421159993,0.003528197068727426,1.0537582949804387,0.293716219306165,6.0,15.0
9119,58.0,1.5606598489028984,-2.503215835514048,-2.194461130304015,0.0015269541092546017,1.0780404407959032,0.33227529595009153,3.0,11.0
9120,53.0,1.1669929338135707,-2.35344492860989,-0.39550933695662777,0.002908263958191815,1.082737327949829,0.169493799879215,7.0,18.0
9121,45.0,1.613277791412768,-4.766407314256226,-0.8535030269129877,0.003174665369357491,1.4430711531431797,0.3709590381201736,6.0,38.0
9122,60.0,1.2524319240130264,1.9996827576990173,1.7163225504913746,0.002737147358057744,1.3347631415267938,0.22139513743398542,7.0,28.0
9123,52.0,1.3381696426283272,-3.0118656653467006,-1.3469537359270662,0.005254805789988088,1.213926137990979,0.29011464928455366,7.0,29.0
9124,56.0,1.3304685054504248,-7.398226715183663,-6.8590921127113935,0.0028604864319139818,1.2156074843390656,0.23661888121966937,6.0,4.0
9125,61.0,1.3855687867988156,-1.709822623107369,-5.83417567215537,0.0028399965035409746,1.0238219863443874,0.28058787305549404,6.0,29.0
9126,58.0,1.3288782671811858,-0.3572439475819775,0.9106573799128783,0.0023107661570342755,1.0226950355178734,0.228924526460814,6.0,34.0
9127,46.0,1.5309858000992098,0.6670810121099987,-2.4478266978672822,0.0029774474025720658,1.342383960734758,0.3614722814222276,7.0,39.0
9128,61.0,1.6001218828192554,-6.418955447832263,-4.320129736929538,0.004350233067973907,1.3812138865376957,0.3860368683932775,5.0,37.0
9129,55.0,1.1306972641377466,-8.62571914708599,-2.0538128999027268,0.003119049000565972,1.038077771232803,0.10003643094961424,6.0,20.0
9130,49.0,1.1012007723878585,-8.236617816081704,-2.884982783495703,0.004221154175266934,1.4313576894991837,0.10795894672899055,6.0,29.0
9131,53.0,1.447842432712392,1.5711680841227762,0.6356805215408271,0.0024962463311057163,1.0236128427644529,0.328730200506856,5.0,39.0
9132,60.0,1.2931386939824558,-2.3804315730992713,-4.422629718835134,0.002263837633722737,1.3885367627621816,0.23951449407321382,6.0,20.0
9133,62.0,1.5496474118928092,-2.2256671287572987,-1.5124220978114147,0.003875260612705794,1.0070910626910572,0.3627086005878024,6.0,5.0
9134,60.0,1.3741695781390557,-8.579908325308395,-2.657321541810575,0.0017491379346516566,1.1808443239672624,0.258952165863819,3.0,22.0
9135,49.0,1.1658889282500131,-1.0139242583895671,0.005922674534158734,0.0020410681434226683,1.252318543720297,0.12362586760260624,6.0,1.0
9136,41.0,1.2581341699333435,-8.275301907829185,-6.705791182155067,0.0015829970230681332,1.399639925973543,0.1872404844390665,7.0,23.0
9137,60.0,1.15818550219411,1.3277119578777623,-7.951495745793601,0.0031251093191037495,1.292571195334565,0.1637464087757158,7.0,35.0
9138,60.0,1.3888888862872646,-4.719257006378691,-5.707948166107019,0.0048507628950836545,1.151392480131067,0.30969052265612473,6.0,7.0
9139,48.0,1.3744167257357616,-2.180445245538275,0.16476726459481733,0.0037526449220188014,1.4697316480691753,0.29374103036481225,6.0,34.0
9140,52.0,1.1367465857388162,-1.582274410688018,-0.903493312522236,0.002354714064951057,1.1515483305874252,0.140220702440716,6.0,27.0
