id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta
6796,35.0,2.2801644559912932,-3.453394556518704,-0.20839503238028434,0.00522217292422808,1.2725856510545586,0.3286128550922358,5.0
6797,45.0,2.108284895852823,-2.458797087670724,-6.462916810679988,0.0022883136851890003,1.163850363144525,0.23056097893434688,2.0
6798,25.0,2.2671777569579588,0.8527677060828824,-1.0054893443976034,0.00606357692826427,1.0160454860700967,0.30870158341520676,6.0
6799,15.0,2.6260637440722245,-5.914854920006197,-6.104076196003948,0.0028478971846358342,1.0668987246148613,0.3585723136021047,7.0
6800,28.0,2.1460214136856552,-3.3791674221903816,-3.3169190950934104,0.00765995547933078,1.3896789699020424,0.27947036744527576,6.0
6801,14.0,2.516564487014918,-0.48594151534260077,0.11181345902850781,0.00319950022935157,1.2510534788693963,0.3291307321449763,7.0
6802,26.0,2.1615291310457994,-5.558173529186852,-3.438692057183264,0.0010095190416894019,1.4564555306816964,0.2774494416486036,2.0
6803,34.0,2.571910191949182,-7.807982838026575,-1.8428554762137506,0.005065337870234276,1.323198413434831,0.36260763869285706,5.0
6804,25.0,2.387126818038432,-1.665142601573278,-6.0456411732107735,0.0061568596732810635,1.011593289943522,0.3599558586914918,6.0
6805,36.0,2.423158176068611,0.23700724401865014,-6.786819449763666,0.011730158587614024,1.2812537693875266,0.35481016117236225,6.0
6806,48.0,2.5630693964190665,-7.247958676995641,-0.3690666580426826,0.004528521923628443,1.1439241418404167,0.3810144020218785,2.0
6807,26.0,1.9126626555336472,-5.48564016900349,-5.153612628847644,0.004361299913259058,1.0918792208898602,0.1696300300062472,5.0
6808,30.0,2.562682960174064,-3.2891795700350572,-3.936431040008589,0.011565059507212285,1.434602111422192,0.3576600331605028,7.0
6809,31.0,2.6576334497806586,-1.9041324940513438,-4.665150636786841,0.003092117213504521,1.2543303579822769,0.3825904026746719,5.0
6810,6.0,2.511115783860932,0.6538684444926768,-1.1279672586995133,0.0012901819206022035,1.4105266875551605,0.33430711848835587,7.0
6811,31.0,1.9149710605204417,-5.854385670085567,0.8849336893828752,0.003424868787127467,1.4346808221545913,0.17928744050263795,4.0
6812,31.0,2.5046206518185823,-2.1318533059348246,0.008909803282565742,0.0022004001606613912,1.4607564893631733,0.3595163694178529,4.0
6813,23.0,2.372015590481342,0.3015419420201564,-0.9536351096766473,0.0026258608653402975,1.4832360123985537,0.3458209145536513,4.0
6814,24.0,2.1538156741785768,-7.8227794023720865,0.9236010026557278,0.007053043504897591,1.0920780141865647,0.2992247973096968,6.0
6815,26.0,2.6359285494459535,-1.925639073766943,-2.96268727587647,0.007420462661776172,1.3867143865966982,0.3759228962012626,7.0
6816,27.0,2.644119823016318,-4.3975515231883335,-5.980267832615007,0.00626374246822565,1.0595131904271096,0.34588721402504413,7.0
6817,39.0,1.8771739203447189,-1.8462523352661044,1.6281971373529351,0.005404876607135197,1.0587413026156514,0.20234048083064404,3.0
6818,26.0,2.0097818770320406,-8.274936491330239,-0.9334819878133462,0.006813097920146162,1.1198212970079524,0.23561952658038232,6.0
6819,25.0,2.3466904096445784,-0.8783720925833083,-1.0290473470497747,0.0041087207271295004,1.4779406584965626,0.34757455914391433,5.0
6820,17.0,2.07967897935446,-6.6931822209741165,-2.6775218610458627,0.00701611953405001,1.1032789668328042,0.2887367457455637,7.0
6821,37.0,2.030249988232255,-8.24013782566933,-3.5393800323282267,0.005034129524449069,1.4639315612829833,0.23233021655640954,3.0
6822,36.0,2.6405637321219535,-6.182000472946838,-3.382084978877961,0.0039950334553192106,1.168985873754599,0.3568474379391874,5.0
6823,58.0,2.1279422261929093,-1.5806961266192676,-4.2979166930114765,0.004400789441189191,1.123519044023456,0.30555730459675473,0.0
6824,36.0,1.9069662683391655,-7.1916406199046286,-4.814919505000489,0.0039990030930761805,1.121456792480699,0.2128180249586549,3.0
6825,23.0,2.5084881473457328,-7.033192074921576,-6.573231413553129,0.007760911320701156,1.0802857091897975,0.3361238232134842,7.0
6826,37.0,2.314892634931586,-2.936496229089106,0.5040199218307877,0.001619715505000187,1.3394111960573418,0.27894600769072597,3.0
6827,37.0,2.0834299597219466,-8.847405362973541,-1.3321274354195156,0.0027546756053449853,1.4266108521523726,0.23731567172452422,2.0
6828,16.0,2.2811239120609956,-2.469435961174627,-4.91967299288447,0.004888737857492438,1.3726628813717803,0.31656847784156406,7.0
6829,47.0,2.414816605501719,-6.99982744272095,0.24245615755463534,0.005526206434316564,1.3884694467681733,0.3286305711141586,3.0
6830,23.0,2.0064836210134356,-1.4868161329066352,1.938468389212052,0.0014262560978858154,1.0332331313167145,0.21855170714095626,3.0
6831,19.0,2.5328249905462656,-1.4064092847840515,-4.287530258048411,0.0038227697504413403,1.2758212056209985,0.3117008793392024,7.0
6832,23.0,1.8503885684517691,-2.212825957925793,-4.468297185213803,0.006964928151351911,1.0846021135364554,0.20006239765543513,6.0
6833,35.0,2.4207740238791966,-4.9709075859218945,-9.03174816044578,0.004024782581340587,1.4176548421810407,0.3497262488961724,4.0
6834,42.0,2.3316672698022143,-6.6638433760064775,0.3167816451063499,0.005985577400004269,1.0550060168189874,0.30166584662040447,4.0
6835,47.0,1.83998425958808,1.9125873875662025,-2.5900227163356946,0.0038752583039899967,1.1860782566838355,0.1831123494546926,1.0
6836,25.0,2.3681624335009768,-6.424933628497323,-1.0042969887061641,0.0023629748729030644,1.1930470095804775,0.3443681033785675,4.0
6837,35.0,2.1705174791345567,-5.49746625174862,-3.4606349283469133,0.0034148314987199977,1.0470024091864696,0.2783957032262956,4.0
6838,37.0,2.1202481051276503,-1.9169704575944415,-7.2270764522337,0.004717017400884323,1.0250091598881061,0.2276331852293979,4.0
6839,29.0,1.6444751646932174,-6.595322581768314,-8.15565835783794,0.006760370199117414,1.2606638162749082,0.10386030004284913,4.0
6840,32.0,2.8064152410382395,-6.709273795358882,-5.7778020653946935,0.001644894724528055,1.4490811370730625,0.391214559475317,4.0
6841,17.0,1.90843482720256,0.7542708569852914,-5.565250380702329,0.006988796450807655,1.0374892487661564,0.20906583010333224,7.0
6842,23.0,2.1761680008270545,0.22376665348744035,-1.4691871067237334,0.006950048227637406,1.149822063607369,0.30367900836596046,6.0
6843,37.0,2.276198912748918,-8.616531371253107,-2.97492294299278,0.005240820991737826,1.346418377786421,0.32610896303763204,4.0
6844,34.0,2.2608936578898193,0.9595485742511449,-0.7838355813318238,0.004567368229135345,1.1982283260311781,0.3166583200504922,4.0
6845,25.0,1.9122485806292506,-5.33397072101886,0.19275706741502274,0.008145602845539276,1.1043959836115391,0.2366204211398157,6.0
6846,36.0,2.2129636178875596,-3.6568493379650078,-0.7396898365824123,0.005843197918307615,1.0813129584551524,0.304127612742613,5.0
6847,34.0,2.090254974130833,-9.001966113980654,-2.4339233046189275,0.003603158343240416,1.0281393885999006,0.27696547493244783,4.0
6848,27.0,2.6107340168959694,-8.895828113818775,-5.660322095808924,0.011226150760508657,1.0598829297671668,0.37573257782018815,7.0
6849,40.0,2.247748949198593,-2.8087993773987003,-2.218928286550117,0.005963269051033655,1.3010493332873927,0.33193765680322274,4.0
6850,25.0,2.2043560078284323,-4.595099207308587,-6.000649799155392,0.005816666736551182,1.4256448423570136,0.2644804250606734,6.0
6851,14.0,2.573798184818648,0.6465547919809452,-4.1291850620829695,0.002562969342752099,1.274918053346391,0.36015088597855166,6.0
6852,42.0,1.7482839730444375,-0.7059139766141533,-2.9710647381763686,0.0037823249465941205,1.3604212520681511,0.1123735724423868,2.0
6853,25.0,2.0681340804227437,-3.7410093707293557,-1.1238299751626362,0.01013627415718001,1.46601544862582,0.2546031184766432,7.0
6854,55.0,2.4961617490005845,-3.3288346630221,-2.0244315868819243,0.0040101549670981465,1.4708002842459338,0.3564880375464896,2.0
6855,42.0,2.696418269452579,-4.25288429350967,1.126377577799465,0.003684331196604872,1.1497899958296331,0.3949107087637404,3.0
6856,40.0,1.8703407653019881,-2.034057148244241,-7.8315840454606205,0.0026302446810236354,1.2802126293911174,0.20851640585121392,1.0
6857,46.0,2.3988529958253078,-1.5079218729431063,-0.4400804778277637,0.0038559135538408194,1.087024534615641,0.3161221282286059,2.0
6858,27.0,2.340274629626186,-8.476351411634752,-3.204665225970252,0.00829880516143134,1.1894000239639608,0.3400727442999411,6.0
6859,40.0,2.604029529682115,-2.176072430459021,0.1849288931339304,0.004509396665064678,1.19790047591799,0.39998860449183454,4.0
6860,12.0,2.141004821946586,-3.3392581493607736,-3.4035167292362742,0.005416573202356732,1.2788828303079587,0.28641490534273634,7.0
6861,40.0,2.2174798621521323,-5.130078764891095,-7.816192884705803,0.0024580357602179467,1.2483629397187088,0.30898658318728783,2.0
6862,26.0,2.3835806891002096,-1.956807876673379,-6.744951582039768,0.0038322394366171095,1.344850698096035,0.33720157545962703,6.0
6863,59.0,1.9161560942598823,0.7082619219892994,0.4343682225852647,0.005598619185057392,1.2107236921014803,0.21552089521551207,1.0
6864,46.0,1.7320958224050222,-5.490738885662121,-3.306837505682645,0.008204380442094688,1.1180595514962162,0.13213781385465306,3.0
6865,23.0,2.1896117895091995,-3.709806392191223,-1.9140187557152906,0.010360663271401739,1.4880096697657756,0.294099911822646,7.0
6866,40.0,2.470716888452724,-2.3464935205873645,-0.08174337576404678,0.0031023388132227006,1.3476437428182053,0.3595850644641661,3.0
6867,20.0,2.042656365112068,-6.934339405815342,-3.97856882344705,0.005038776701275942,1.0729080225941574,0.2770461223948847,6.0
6868,37.0,2.387110322656141,-7.466221467253613,-1.9739711356976872,0.012250542236528505,1.2837643585574514,0.3536771427935689,6.0
6869,24.0,2.1359776657192393,-6.786221047920314,0.09675458707966128,0.0024206368793363523,1.0479837237105927,0.277051687209437,5.0
6870,34.0,2.4346815960193213,-0.9622501188643309,-0.2433400815508837,0.00274560442554208,1.3092787827824752,0.29516210256094666,4.0
6871,36.0,2.5107028488867185,-1.1842013607261086,-3.9011895711285196,0.004392502593812628,1.1851064739125392,0.388026894941606,4.0
6872,25.0,1.955271429752198,-0.957063678918041,-0.2164656588530771,0.0030400625071662912,1.2386423952100356,0.2562152629268529,4.0
6873,29.0,2.2899885053941946,1.8658925142073661,-1.6583738166400643,0.004086405244005313,1.3710860391492414,0.31654221642061525,4.0
6874,26.0,2.615121241455274,-0.6038717225033685,0.2480035956859321,0.005468253083144588,1.0370965736552595,0.35645826505395606,7.0
6875,45.0,2.8248277095993135,-0.5576512605265984,0.10221367215885813,0.003159344224039894,1.1529905441904456,0.38203888295610094,3.0
6876,39.0,1.9527809319123925,-5.8306077312112885,-6.269693701668109,0.0059832713847504555,1.3102233578242373,0.2097372373143022,4.0
