id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta,t_alpha_delta
9617,54.0,1.280601024834037,-3.7862296797764365,-3.219374458021485,0.0020170442122138103,1.3221544653851367,0.2087284027212171,5.0,36.0
9618,52.0,1.1497846799647393,-5.877615707110646,-3.957830380847951,0.002270300197699904,1.3237888996449327,0.10909662493161353,6.0,35.0
9619,38.0,1.2795246904200228,-7.620918352740872,0.6252513238092922,0.0035653447485882225,1.2889066909625915,0.21248170376687223,7.0,24.0
9620,60.0,1.6034277064322386,-7.26904653856982,-2.4924991269771968,0.001966200865556311,1.0633587118048073,0.3789712188752258,5.0,22.0
9621,54.0,1.322868158189728,-4.691094456853045,-7.375059459867163,0.004082784198410838,1.115304775037656,0.2543096453908131,6.0,2.0
9622,55.0,1.1794206691109248,-4.352917334788727,-4.697025431284941,0.0040715959927182365,1.2881569737991392,0.16408244798680446,5.0,6.0
9623,58.0,1.175837725398313,-1.9178950344210213,-3.145510528513404,0.0022962586146515343,1.426601835134565,0.14452756626803456,7.0,26.0
9624,55.0,1.49812729678422,-8.418828281983833,-2.0695837102141956,0.0022435929896594247,1.190632564085283,0.3446611724558674,6.0,23.0
9625,61.0,1.201659995509762,-8.498064670120712,-6.829540775657257,0.0031329641375940813,1.4295367450915273,0.16635860249610968,7.0,4.0
9626,54.0,1.307481471570408,-7.22036229525736,-8.201434813394897,0.0041123666952752975,1.24716297472412,0.29016730056402384,7.0,27.0
9627,61.0,1.411321892552699,-6.438233329833888,0.1572909544616219,0.0021444618629512108,1.4928829143979105,0.28742215709414176,7.0,4.0
9628,57.0,1.5558501834667717,-1.8892823891501382,-2.1684476881399073,0.002400755000966431,1.1243973819729869,0.364284037631231,6.0,9.0
9629,50.0,1.2258624196232315,-5.428066596250773,-0.2166826997487994,0.0018824634445032315,1.3744970203860716,0.16502914386295123,6.0,10.0
9630,58.0,1.6099918944354221,-2.2206057563398844,-1.5459255177125701,0.0026640601488878285,1.452788508718342,0.3617719452574499,5.0,27.0
9631,47.0,1.642589001249147,-2.914288918250312,-9.081628781729119,0.003395866155503615,1.376214734521833,0.37691051312890517,7.0,2.0
9632,55.0,1.5986305931400107,-3.290591699131414,-5.124623660336342,0.003106092669945427,1.4418260890988381,0.3541484655293761,6.0,14.0
9633,49.0,1.5759167641857097,-4.380396639230185,-6.038064144937805,0.0038921207612230475,1.0146428935808116,0.36847613460122786,7.0,17.0
9634,59.0,1.4404188811477414,-1.9487347318435202,-2.8581260589410786,0.0017137222243369381,1.2566267151008483,0.295704094316174,5.0,34.0
9635,47.0,1.4498203808825814,-1.1080750568835769,-0.621523562794062,0.0033703719549932213,1.237694041568922,0.3054316426566914,6.0,5.0
9636,53.0,1.2420684688852728,-6.949347391558328,-8.309954191734825,0.0027303770892235547,1.2840968248565037,0.19178811519437713,4.0,24.0
9637,58.0,1.4157980206576313,0.10447886489442784,-8.980162830118642,0.003257476688329208,1.2097731281883157,0.29076093309438145,7.0,25.0
9638,61.0,1.4341670072039965,-6.8964563816469635,1.7535169272607285,0.0038114797853821417,1.1838765523195118,0.316609309662793,7.0,19.0
9639,63.0,1.357392764324609,-1.1898718017692422,0.8435310459928036,0.003432482667807315,1.27854772972143,0.24942542667285741,4.0,5.0
9640,61.0,1.385460576251025,-6.833026939560427,-2.206595812793499,0.003630563790794179,1.098415562057073,0.328427275802608,7.0,18.0
9641,60.0,1.5230693106191975,-3.76293420028885,1.4765517928865706,0.003719547057006774,1.425231132872085,0.35036693240296957,7.0,35.0
9642,56.0,1.6206761635501254,-4.876622521581879,0.46316528817827807,0.003578685555238674,1.1496806151571735,0.3790409498752775,6.0,11.0
9643,54.0,1.4822172965391531,-1.1815088698390785,-6.767635182100103,0.003074453768719538,1.1600813733522402,0.3101105994858888,5.0,20.0
9644,58.0,1.099993372437584,-4.373937020284978,-3.301913573601973,0.002420063918680592,1.4171771922864818,0.11089000259358871,5.0,0.0
9645,47.0,1.4792479373322998,-0.27098883453305445,0.8495653734590318,0.0034182515006080626,1.3577771803438001,0.34903087959982926,7.0,11.0
9646,60.0,1.532586931344985,0.2885831060417344,0.3150041742756799,0.003352872164439818,1.357808024813009,0.3790805221325322,7.0,3.0
9647,50.0,1.59734744537704,1.9350688957304039,-4.261698030790424,0.0026798286506721503,1.2950797668717915,0.34327681432265833,6.0,17.0
9648,45.0,1.2086915770979996,-7.3036130538507695,-0.8222273219788239,0.0025306890543407446,1.2943245176733307,0.18515855093341158,6.0,41.0
9649,39.0,1.5385486562463053,-3.367393691214808,1.3552130130303455,0.002633561416573347,1.1310019450217024,0.3361110924077182,6.0,12.0
9650,54.0,1.2069071723294977,2.181792170334398,2.2327209575467015,0.00380142487821703,1.4830887593638624,0.18509954244620352,6.0,41.0
9651,33.0,1.2433087469171866,0.8114817479812542,-4.643891885420979,0.0032546876426138003,1.1657461879580382,0.19995550185905878,7.0,9.0
9652,56.0,1.5489631866910047,-3.0600848659298183,-0.3211545622854166,0.004037487680880407,1.1705907355706544,0.35273927381168246,6.0,19.0
9653,57.0,1.6570246867373992,-7.532602221078605,-5.156651835851593,0.002331771662742081,1.0647232096218107,0.37283188450562604,4.0,30.0
9654,34.0,1.4430758588754369,0.8478227987789735,-1.4688879110977429,0.002048796422290745,1.4876666500965527,0.2961279761026981,7.0,26.0
9655,52.0,1.1297689712049979,-1.8460060778361207,-3.40400539042924,0.0027059631109812993,1.1573296354806986,0.11000457340229394,5.0,21.0
9656,58.0,1.32489884540636,-4.481039486218981,-2.5793201294689214,0.0033763827912643386,1.401897892131014,0.27870117770398617,7.0,28.0
9657,38.0,1.3939906140214235,-7.1117734574291145,-0.8726367257125512,0.0037928508688303175,1.176788400488578,0.28171496867833246,7.0,14.0
9658,62.0,1.5600420281684315,1.6331683784459217,1.0330098464858206,0.003415700274505952,1.1183069137306543,0.3618618604393671,4.0,22.0
9659,51.0,1.4168173804849011,-6.041428040394223,-9.013194398754507,0.0030906711979412113,1.4099652406482386,0.28230658613069404,5.0,40.0
9660,50.0,1.2723845263017157,-0.05158773391978677,-2.675442563100976,0.0020816889783801295,1.3008890257283956,0.21431588418176226,6.0,28.0
9661,48.0,1.1385363203923344,1.3061202393819453,-2.2596329017625205,0.0034176286118514482,1.4638120081788533,0.15623971441873655,6.0,2.0
9662,63.0,1.2509684148288536,1.323463006585644,1.4500600354666517,0.003326262466119004,1.1711851416210395,0.21798307032508457,5.0,0.0
9663,58.0,1.3599648338330526,-0.3808145316216285,-5.846575317476898,0.0029907517023901216,1.397838953867275,0.2584474854442071,4.0,9.0
9664,61.0,1.618685567779293,-8.4469363106141,-6.374258612186997,0.004124236494060506,1.1866995971200363,0.3925522606124645,5.0,0.0
9665,48.0,1.2477455916607787,-7.416258203517319,1.8481831978787144,0.0023922918602191567,1.406556157228614,0.21145796560597585,6.0,15.0
9666,56.0,1.4377619632275174,-0.09917046220020653,-0.9535045482907658,0.003471819531510343,1.486863396069131,0.3052157260654894,6.0,23.0
9667,58.0,1.3875843851915237,-0.010003744746438503,-0.14642791447034886,0.003597974446569331,1.3957040701986094,0.3109646679022571,7.0,25.0
9668,49.0,1.1775122883159506,-0.329222624920809,-5.324978418953453,0.002720008457465636,1.405444246891554,0.17992166427348463,7.0,7.0
9669,56.0,1.5819711869878916,-6.3000604671357845,-8.673893686864012,0.002046405081234023,1.262757419220539,0.35570467972860687,4.0,18.0
9670,62.0,1.2706679674734622,-6.1695389119071615,-2.8177051828695916,0.0027833567068812543,1.190863368469446,0.20435192165147906,4.0,29.0
9671,54.0,1.3403730741607005,-5.067834236693475,-3.7733650444662477,0.003103983199610044,1.1900678368159643,0.23813411816315863,5.0,29.0
9672,49.0,1.5399776736462103,-6.740309678521078,-8.166139352019066,0.003576855992581514,1.4541421605434959,0.37642087926615786,7.0,24.0
9673,55.0,1.1434647133945626,-5.769577386695973,-7.768906810808457,0.0028923193928578005,1.007915372231175,0.11029537157772368,6.0,35.0
9674,58.0,1.5927615873601142,-7.725744243077343,-4.637867030492542,0.0036994196826803036,1.10700672814001,0.3980389315336801,5.0,38.0
9675,60.0,1.5729385683539534,1.2711721826524816,0.6696420811712207,0.003767104253574639,1.1336245514963261,0.375369867546511,7.0,29.0
9676,46.0,1.4960044142051925,-2.211139541645561,-2.8191350608544252,0.002697749438045011,1.0215433987869986,0.3548044506087021,7.0,11.0
9677,50.0,1.3802553656311565,0.8362360489587939,-7.33045375467326,0.002437440987137033,1.4332746316628666,0.2760352347236092,6.0,7.0
