id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta
6296,37.0,1.693706687042782,-6.9377556941144585,-4.49552818464484,0.004606763056143879,1.3540089667321769,0.1258044747728994,3.0
6297,34.0,2.5182775072776034,2.1692085130186345,-0.5302289645968178,0.004694511766312862,1.0254174139365937,0.386759245002972,5.0
6298,35.0,2.3879607876319557,-5.965146382983893,-7.68130285057408,0.00241233453383933,1.316713347391792,0.36430464983464206,3.0
6299,22.0,1.8155927872429272,-5.9990582585553724,-5.365558238138276,0.009392754798685472,1.1288889139002871,0.15015217692342592,7.0
6300,29.0,2.496212624929208,-4.679228328762884,0.1733342912079091,0.005283857613988323,1.3805787286400064,0.3597445244892968,5.0
6301,27.0,2.600206360448047,-0.3769531114539113,-8.617184683486833,0.0022978098383364255,1.0506319948214593,0.35032616314241605,5.0
6302,14.0,2.0003180352339442,0.32496096637785477,-0.8750132176542912,0.0025872696115261428,1.3575352978204678,0.2723788597136827,3.0
6303,26.0,2.1946203301778735,-5.705872754034679,-1.9190159740823016,0.0017579446557330727,1.38007010505822,0.25067240206091024,4.0
6304,32.0,2.039141225631656,-8.861756938853354,-3.935584363176223,0.004634078670819626,1.2816979305355984,0.20711181846737906,4.0
6305,46.0,2.0323793915290436,-4.429113354641189,1.0776388774786643,0.0015862534731899557,1.1137906967725237,0.2746574180096692,0.0
6306,5.0,2.1175072704513505,-1.055043616236905,-6.341902616923316,0.005137102693447451,1.1759415571839367,0.32405380856312604,7.0
6307,24.0,2.164062586177509,-2.2838186461522705,-7.072434238736501,0.007458048314688837,1.320519029542433,0.3168198415125606,5.0
6308,9.0,1.9548172778175095,-4.580739404823201,-4.007761793939547,0.00374622911001212,1.0879114769415634,0.2361904541608729,7.0
6309,58.0,2.507382474071331,-9.058066445033184,0.9875751701076682,0.011349582890559106,1.3250473621060204,0.36776120471968843,3.0
6310,39.0,1.7596428815476755,-6.656407113400693,-4.669149277803279,0.009136766667432052,1.172946685705729,0.16916138410772222,4.0
6311,15.0,2.1055039907135242,-5.485725842845257,-6.3283488748650045,0.005158569849230798,1.0976933258773487,0.2566823689955125,7.0
6312,48.0,2.422862105244284,-8.859379961044562,-2.1396657889472825,0.00864668055685375,1.3253732399676996,0.3265350261678093,4.0
6313,16.0,2.19929662066964,-1.1615108515860888,-2.5269107839641554,0.003219110605678815,1.1941219836186912,0.297716788510041,6.0
6314,51.0,2.558407973796402,-5.603442637209229,-5.926604760114414,0.010116539281112665,1.4797168346299483,0.3491642119747788,4.0
6315,27.0,2.1234068157771815,-7.310730444544256,-5.099147695353115,0.0014260536543764903,1.3680204064808357,0.2814646119796638,3.0
6316,32.0,2.073199252309816,-4.642058298035743,-1.9444016890410716,0.0012867782086288077,1.2183517993940083,0.24890960854343008,1.0
6317,58.0,2.490850249678918,-6.39146771883713,-1.787415391927524,0.010815995008974016,1.1806675546797616,0.35880388371528527,3.0
6318,44.0,2.6578879883321314,-8.026984807195618,-6.821535719872314,0.005522923314744763,1.3627482165821456,0.36948835001458086,3.0
6319,45.0,2.110067975725559,-8.674385814513746,2.241612925471067,0.0030529005570462497,1.2158230796522174,0.28835001689137507,2.0
6320,10.0,2.084432459299381,0.4955632895875792,-2.5530252487930807,0.004767012269559197,1.172467482767136,0.32917036602865607,7.0
6321,61.0,2.8295281260723613,-5.993719675162621,-4.265350535177492,0.0022101681852525383,1.259026606008434,0.381000149043497,0.0
6322,20.0,2.2116051476497236,0.2338510236227791,-8.240972805545114,0.011424249660828497,1.3627325806335104,0.3568464274783922,6.0
6323,30.0,2.533679773683999,-5.884996850428734,-3.633549607489418,0.006568544140454126,1.0353855894833608,0.33007931007244345,6.0
6324,32.0,2.5915763140734485,-1.5719591117049008,-5.1415402276171145,0.002387997647748044,1.175074156250387,0.35898517630867377,4.0
6325,41.0,2.2209736531360633,-8.2091615854232,-9.009133540517045,0.006567960181079807,1.299707567282711,0.29414997845242585,4.0
6326,34.0,2.262727643418569,-1.8030427261420348,-4.5995369214615955,0.0026787932660331205,1.055945707294202,0.2921924860867598,3.0
6327,36.0,2.1938080027568114,-5.242108756945843,-5.342052381908993,0.0033100964213789172,1.4348052995348488,0.2996076272355004,3.0
6328,29.0,2.628695488465604,-2.346792896739989,-5.6704813620183,0.009256961563477719,1.093254381799694,0.39677147340813457,6.0
6329,45.0,2.402251672310101,-6.926929220618215,-2.934132470210794,0.0057395341446692325,1.2690876830365896,0.370145519181935,3.0
6330,18.0,2.3185619870123344,-8.337508371229571,-2.2250727808172277,0.00579797803110766,1.073632682572167,0.31874255833165227,7.0
6331,34.0,2.1258834101684774,-8.047399108137308,0.579510159681042,0.004534139136938711,1.0479522960184202,0.28363069145276076,3.0
6332,50.0,2.41217351535327,-4.631790071231366,-4.452878834897534,0.004092426532918039,1.1517775189135249,0.34652686336371563,2.0
6333,13.0,2.256892320443767,-0.9617352614015742,-6.721437251952674,0.0041636422207049235,1.4831829544309476,0.3957350586506897,4.0
6334,25.0,2.6936832111985765,-2.2711112677139527,-7.977727868743234,0.009306568860968234,1.0436529858489543,0.3965816573067635,7.0
6335,22.0,2.255423322975974,-4.923531614627397,-5.796173496257744,0.008821421577839174,1.108667406864804,0.32487293983458365,7.0
6336,11.0,2.282359729744061,-3.231653213096455,0.8891523039711559,0.002542078476700076,1.3250280525386517,0.3258568432283464,6.0
6337,61.0,2.2139847130541868,-4.921943323218868,-0.9133787261485282,0.006646207749430028,1.087576858873855,0.28240079706324317,1.0
6338,9.0,1.957056754474943,0.6409331911812605,-7.344813159319209,0.008043946823427087,1.4684529178553223,0.3534124012409606,6.0
6339,31.0,2.204223989417289,1.634454899485214,-3.775786777141715,0.010773946229997304,1.1701989816290403,0.3234586808036705,5.0
6340,15.0,2.4048894452159084,0.7241462838681133,-0.7520567053585399,0.0024281480206192387,1.3804760011932553,0.3779947117839001,4.0
6341,29.0,2.3171671096945845,-2.1893357319564473,-8.926517482211546,0.0031746507692004457,1.0237577819318366,0.2898860298993515,4.0
6342,45.0,2.626074589372721,-5.135184661408513,1.7082727696765725,0.0016323960332864358,1.1771843785248828,0.3807683277478283,2.0
6343,62.0,2.0112421585009255,-5.803447855243583,-7.633486512188022,0.005949791050743164,1.3403008069662126,0.2224089193017695,0.0
6344,46.0,2.524142870362554,-4.992900569872082,-3.2714305783418194,0.0014841824527181537,1.3590471627517957,0.34600978088815315,1.0
6345,17.0,1.8970081016038711,0.7482591571855668,-6.773145609663294,0.006190934798847515,1.1290617834927874,0.2211692623240748,6.0
6346,37.0,2.6333082746988477,1.3382844898093336,-5.651583282291068,0.007546388210601105,1.1482650142167832,0.3858366048138155,5.0
6347,61.0,2.1965012618413016,0.08713550859227709,-8.117307506077927,0.004700178358750704,1.0710016595053726,0.30037516530907343,0.0
6348,40.0,2.68509323359654,-7.396841220319195,-3.6006134808367527,0.002907490046182435,1.07889453195416,0.3719180251158465,4.0
