id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta
6523,37.0,1.755653974429507,-6.767724714468914,-7.596069439901753,0.006409254430733135,1.0087160870711922,0.15233722071837752,3.0
6524,27.0,2.729261866474649,-3.9441580347935696,-2.6165864881081604,0.001636631957260279,1.0730651768130388,0.3910448411044955,4.0
6525,33.0,2.306175880105211,-5.784360373971986,-2.271001112671535,0.0048267972256820285,1.0809082774673036,0.2944971201498467,5.0
6526,9.0,2.1213967633000723,-4.956913713617958,-5.974980867791219,0.003987397020161424,1.2314567381088548,0.24683882694558285,7.0
6527,16.0,2.0460451968000632,-3.2513773410095412,0.6271788992914787,0.0026948706418722435,1.3652940876347452,0.24247941381490928,6.0
6528,30.0,2.677375016361778,-2.5136896552314365,-3.62643660244927,0.009746798105426887,1.473645689097913,0.3913593150047255,7.0
6529,49.0,2.161250830141125,-7.631107563219148,-6.144673840873626,0.007314467491396847,1.015692687588243,0.2774584683575793,3.0
6530,23.0,2.680392806315208,-5.299411613899428,-5.731838693327678,0.0016780381493880976,1.1347962954486432,0.3848868040351466,5.0
6531,31.0,1.7104397840594652,-6.7637760246662975,-8.618811858457356,0.002106565336365016,1.162879405027325,0.14477138930089128,2.0
6532,27.0,2.324637222879483,2.131905956207116,1.6938236905474309,0.005405750120381489,1.229104795637428,0.28239103929985837,6.0
6533,57.0,2.219914147335361,-8.537735659613787,-0.9667204570294994,0.0052222697140103655,1.451067920528589,0.3282530830355894,1.0
6534,31.0,2.544029072368613,-8.500982775992053,-2.61267923524663,0.007107152431860515,1.181520946241841,0.3804568691648903,6.0
6535,14.0,1.8448963680962929,-0.08333994265839573,-0.690496930493887,0.0030625136023819826,1.2051900996252856,0.16763444309911937,6.0
6536,39.0,2.7859578714726956,-4.9425391223927475,-8.292555925294295,0.0018401516408718054,1.4723006079599619,0.39462469192210997,2.0
6537,52.0,2.3067485411748665,-6.550531370549045,-0.8802157380188339,0.0053751913875599204,1.3571995438260513,0.3219385752664636,2.0
6538,27.0,2.4276689073356357,1.6468511634167051,-6.982366527445573,0.00493750850162443,1.126568887351751,0.3041601598806633,6.0
6539,21.0,2.3305133482634424,-4.729266230829161,-7.549560710111198,0.002694318314868164,1.042457847785188,0.28870706015790343,5.0
6540,61.0,2.2232895189225648,-6.334247328880634,-7.800865915090353,0.002422996668401919,1.0447597386909844,0.25585930473478197,0.0
6541,54.0,2.487780873351931,-0.3904236720052865,-5.189193458571791,0.002094330957038081,1.0436446780487059,0.34909789942750397,1.0
6542,46.0,2.028066644625895,-3.307459697544398,-1.678506881869027,0.0037505112580440603,1.1084926654507181,0.2478144888188939,2.0
6543,25.0,2.3132223613334606,-5.1739065742195365,-1.486536402923492,0.0026538314497120295,1.3837775515294988,0.26616324349392606,5.0
6544,28.0,1.8336425212223382,0.03675248465058978,-0.35572977067731143,0.0030173770788428454,1.198154681993854,0.14987217136189473,3.0
6545,44.0,2.3415846466857024,-4.542886329428308,-0.6471192115997082,0.004715036545900073,1.3704725280961574,0.345879908171236,3.0
6546,39.0,2.56444207809529,0.6499112136821481,0.5957586842897338,0.002464215360304362,1.439619414222233,0.3791636896430947,3.0
6547,16.0,1.8401519828799322,-4.106716180525659,-4.471228336746557,0.00356190248096157,1.1069922964998347,0.12815933430916027,6.0
6548,40.0,2.3101486854741804,-3.4818688997970026,1.2793422928679026,0.005060672573524187,1.1910606242595325,0.3325626689486913,3.0
6549,49.0,2.7263420683625488,-5.751362916118442,-1.9555748093584426,0.004199591837974863,1.3790293043075905,0.3845568656220098,3.0
6550,47.0,2.3469259842880197,-6.5741170958879716,-5.514756645086289,0.005999902327798819,1.1528979508586226,0.3186028813672366,3.0
6551,38.0,2.146388491317456,-8.143935711972961,-3.6663162212655247,0.0036150671457372214,1.375793962194075,0.2843160736210016,3.0
6552,45.0,2.0159821285913653,-7.694618892351221,-4.508974986832726,0.005419924298415145,1.3233614908227982,0.23796632141741966,2.0
