id,Delta,R0,i0_q,r0_q,start_week_delta,t_alpha_delta
9051,57.0,1.5749041704134883,0.014680556325820463,0.3232910443392397,3.0,28.0
9052,52.0,1.790823646061557,0.01326085499077425,0.3783037805114605,5.0,42.0
9053,61.0,1.716188652618261,0.010597331584901067,0.36223018013497466,2.0,31.0
9054,46.0,1.7422916214704747,0.017200144886058734,0.36715544032923525,5.0,37.0
9055,61.0,1.627062056441926,0.014955219495200567,0.3512033078456032,3.0,39.0
9056,53.0,1.8121485799924126,0.010697286462536539,0.3739409415958152,4.0,32.0
9057,46.0,1.7022600479098582,0.01681635356275685,0.3701396921011759,5.0,36.0
9058,43.0,1.6916722176520855,0.015369234024128736,0.3543197618094422,5.0,40.0
9059,44.0,1.609579737664609,0.01778238400283875,0.34485805109580314,6.0,38.0
9060,59.0,1.7909193325714539,0.013175443864225733,0.39816268589633214,5.0,39.0
9061,57.0,1.6473054303983432,0.01240688348212845,0.37240189672777513,6.0,38.0
9062,56.0,1.4940226235118717,0.01607555789769625,0.32681547227169416,4.0,30.0
9063,46.0,1.772591250924818,0.013632579346727089,0.3761714698637057,3.0,31.0
9064,49.0,1.5936978728401228,0.01415245036174959,0.333787574521348,4.0,38.0
9065,46.0,1.6796593653385432,0.011251120728920882,0.38033725771949817,5.0,40.0
9066,60.0,1.7098984880510848,0.012299354042216966,0.38019364737707306,5.0,33.0
9067,58.0,1.6139483536735255,0.012057640354474585,0.34907955539807334,4.0,30.0
9068,63.0,1.7096649443232048,0.0137221336026675,0.38907427194265487,4.0,33.0
9069,61.0,1.592233747611604,0.014867488029589652,0.3201975389779919,4.0,31.0
9070,44.0,1.7247296338815212,0.012488984533436562,0.3629553421557617,3.0,33.0
9071,53.0,1.5907497188522626,0.013703595591387587,0.3480289235025603,5.0,33.0
9072,53.0,1.6005535895734315,0.012847328245999911,0.3645205286163797,5.0,42.0
9073,54.0,1.7336642739188726,0.011914446248339336,0.3289792569085174,3.0,41.0
9074,56.0,1.798710446420495,0.014299769905577464,0.38087991198985294,3.0,32.0
9075,61.0,1.5331644275420062,0.018049221726523595,0.3269116414149046,4.0,27.0
9076,57.0,1.7277627835845935,0.01233530732618745,0.3535882461887039,3.0,34.0
9077,53.0,1.6061957697671414,0.011896966918237032,0.38312523847561425,6.0,37.0
9078,47.0,1.8044706900004566,0.015093925024182964,0.39835222608701254,4.0,22.0
9079,56.0,1.6396432991189036,0.014863065938074287,0.3697116007851854,5.0,38.0
9080,61.0,1.6309705917284423,0.013132415697542152,0.31953302998830707,3.0,29.0
9081,56.0,1.807794524121542,0.012785933314760321,0.37200728180359816,3.0,36.0
9082,53.0,1.6811779930200461,0.01245249129887878,0.3431726123267127,3.0,33.0
9083,63.0,1.5912181147135667,0.014011350768747901,0.35807807690513094,4.0,33.0
9084,58.0,1.7822503870141009,0.012816888793788324,0.3669079088368795,3.0,39.0
9085,42.0,1.6486913692099752,0.017361657721771635,0.36568847473438004,5.0,32.0
9086,44.0,1.7352455865716936,0.010660917228557375,0.3973429221242302,5.0,39.0
9087,43.0,1.779560236201647,0.009764477251182924,0.3867654146030092,3.0,40.0
9088,58.0,1.7580896835241484,0.00960114220110916,0.3749785920355614,3.0,33.0
9089,44.0,1.6175548822425887,0.015950258097329126,0.3543032148828232,5.0,37.0
9090,56.0,1.6233973846110916,0.013366738141780648,0.3643696930915318,4.0,36.0
9091,43.0,1.7280016917587888,0.011168789841633723,0.3802596191226671,4.0,34.0
9092,55.0,1.6736517428494115,0.013073498190621646,0.3398969286121004,4.0,29.0
9093,54.0,1.6479998208996627,0.011925172553238142,0.36480623469015827,6.0,38.0
9094,60.0,1.528685715409804,0.014395743572794353,0.2956965243825892,3.0,37.0
9095,61.0,1.7723646690005024,0.01481177579328101,0.391783307400958,3.0,27.0
9096,61.0,1.8091103269299116,0.010957961443215649,0.3767219045076158,4.0,42.0
9097,44.0,1.6050811231644702,0.015359346084448089,0.3420169263622234,5.0,42.0
9098,55.0,1.7135141012789208,0.016743732599858438,0.39651339469293717,5.0,30.0
9099,52.0,1.681583037501069,0.012555380746248438,0.36752416276729416,6.0,42.0
9100,36.0,1.713100415226086,0.014611764605133625,0.359900397087848,5.0,38.0
9101,36.0,1.6833432389105438,0.015508465811219632,0.3865103101402842,6.0,39.0
9102,63.0,1.517228275134662,0.014739616255960139,0.307596061849297,3.0,29.0
9103,55.0,1.7674215972550753,0.012712998085794555,0.37688726653205107,3.0,40.0
9104,54.0,1.7490854306643764,0.016405459455776983,0.36599202642251116,4.0,35.0
9105,59.0,1.6848196968113807,0.013913844837265134,0.3510792714321116,3.0,28.0
9106,36.0,1.7852362659938343,0.01575034180964461,0.38735565095699825,6.0,39.0
9107,61.0,1.737867101722264,0.014295796947476114,0.35197419455696866,3.0,23.0
9108,59.0,1.6431047548599864,0.011358320070205312,0.35925481411671756,3.0,22.0
9109,52.0,1.7705717500396465,0.0116288224978108,0.3588371614292216,3.0,32.0
9110,56.0,1.7298039543250006,0.014600372207453093,0.39730096081628685,4.0,25.0
9111,48.0,1.6095090629590254,0.018112570603087155,0.35258811068046286,5.0,34.0
9112,48.0,1.7484869258777498,0.012717158457221737,0.38258348376969115,4.0,40.0
9113,54.0,1.7497223619712885,0.012505768637348931,0.3649238633868899,3.0,41.0
9114,45.0,1.726041663071176,0.0128991923233826,0.3721499689781924,5.0,42.0
9115,47.0,1.6250205341697734,0.016735863096565457,0.3673102893195479,5.0,42.0
9116,45.0,1.5370925844929986,0.01595801606483595,0.3237804177585555,5.0,34.0
9117,54.0,1.7019826652366492,0.014516860764188086,0.35548865764984977,2.0,18.0
